source	target	interaction	genes	size	similarity
Cap_dependent_Translation_Initiation	L13a_mediated_translational_silencing_of_Ceruloplasmin_expression	overlap	Rpl3l,Rpl35a,Eif3d,Eif4a2,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Eif3a,Rps2,Rpl3,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Eif3e,Eif4a1,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Eif4e,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Rps5,Rplp2,Eif3j1,Eif3j2,Eif4g1,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Eif2s1,Rps27l,Eif4b,Eif1ax,Rpl24,Eif3b,Eif3l,Eif3c,Eif3h,Eif3m,Eif2s2,Rpl39l,Rps21,Rpl14,Rpl11,Rpl15,Rps19,Rpl34,Rpl34-Ps1,Gm4705,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Eif3k,Eif3f,Rpl38,Eif3i,Eif4h,Eif2s3x,Eif3g,Pabpc1	110	0.966101694915254
Cap_dependent_Translation_Initiation	Major_pathway_of_rRNA_processing_in_the_nucleolus_and_cytosol	overlap	Rpl3l,Rpl35a,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Rps2,Rpl3,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Rps5,Rplp2,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Rpl24,Rpl39l,Rps21,Rpl14,Rpl11,Rpl15,Rps19,Rpl34,Rpl34-Ps1,Gm4705,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Rpl38	85	0.564496414602347
Cap_dependent_Translation_Initiation	Nonsense_Mediated_Decay_NMD	overlap	Rpl3l,Rpl35a,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Rps2,Rpl3,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Rps5,Rplp2,Eif4g1,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Rpl24,Rpl39l,Rps21,Rpl14,Rpl11,Rpl15,Rps19,Rpl34,Rpl34-Ps1,Gm4705,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Rpl38,Pabpc1	87	0.687039085545723
Cap_dependent_Translation_Initiation	Nonsense_Mediated_Decay_NMD_enhanced_by_the_Exon_Junction_Complex_EJC	overlap	Rpl3l,Rpl35a,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Rps2,Rpl3,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Rps5,Rplp2,Eif4g1,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Rpl24,Rpl39l,Rps21,Rpl14,Rpl11,Rpl15,Rps19,Rpl34,Rpl34-Ps1,Gm4705,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Rpl38,Pabpc1	87	0.687039085545723
Cap_dependent_Translation_Initiation	Nonsense_Mediated_Decay_NMD_independent_of_the_Exon_Junction_Complex_EJC	overlap	Rpl3l,Rpl35a,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Rps2,Rpl3,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Rps5,Rplp2,Eif4g1,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Rpl24,Rpl39l,Rps21,Rpl14,Rpl11,Rpl15,Rps19,Rpl34,Rpl34-Ps1,Gm4705,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Rpl38,Pabpc1	87	0.818548387096774
Cap_dependent_Translation_Initiation	Ribosomal_scanning_and_start_codon_recognition	overlap	Eif3d,Eif4a2,Rps16,Rpsa,Eif3a,Rps2,Eif3e,Eif4a1,Rps20,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rps6,Loc105244208,Rps15,Rps24,Rps25,Rps26,Rps28,Rps3,Rps27a,Eif4e,Rps17,Rps10,Rps3a1,Rps5,Eif3j1,Eif3j2,Eif4g1,Rps9,Rps27,Rps27rt,Eif2s1,Rps27l,Eif4b,Eif1ax,Eif3b,Eif3l,Eif3c,Eif3h,Eif3m,Eif2s2,Rps21,Rps19,Eif3k,Eif3f,Eif3i,Eif4h,Eif2s3x,Eif3g	57	0.741525423728814
Cap_dependent_Translation_Initiation	SRP_dependent_cotranslational_protein_targeting_to_membrane	overlap	Rpl3l,Rpl35a,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Rps2,Rpl3,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Rps5,Rplp2,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Rpl24,Rpl39l,Rps21,Rpl14,Rpl11,Rpl15,Rps19,Rpl34,Rpl34-Ps1,Gm4705,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Rpl38	85	0.809774902516838
Cap_dependent_Translation_Initiation	Translation	overlap	Eif2b3,Rpl3l,Rpl35a,Eif3d,Eif4a2,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Eif3a,Rps2,Rpl3,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Eif5,Eif3e,Eif4a1,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Eif4e,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Rps5,Rplp2,Eif3j1,Eif4ebp1,Eif2b4,Eif3j2,Eif4g1,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Eif2s1,Rps27l,Eif4b,Eif1ax,Rpl24,Eif2b5,Eif3b,Eif3l,Eif3c,Eif3h,Eif3m,Eif2s2,Eif2b1,Eif2b2,Rpl39l,Rps21,Rpl14,Rpl11,Rpl15,Rps19,Rpl34,Rpl34-Ps1,Gm4705,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Eif3k,Eif3f,Rpl38,Eif3i,Eif4h,Eif2s3x,Eif3g,Eif5b,Pabpc1	118	0.769406392694064
Cap_dependent_Translation_Initiation	Translation_initiation_complex_formation	overlap	Eif3d,Eif4a2,Rps16,Rpsa,Eif3a,Rps2,Eif3e,Eif4a1,Rps20,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rps6,Loc105244208,Rps15,Rps24,Rps25,Rps26,Rps28,Rps3,Rps27a,Eif4e,Rps17,Rps10,Rps3a1,Rps5,Eif3j1,Eif3j2,Eif4g1,Rps9,Rps27,Rps27rt,Eif2s1,Rps27l,Eif4b,Eif1ax,Eif3b,Eif3l,Eif3c,Eif3h,Eif3m,Eif2s2,Rps21,Rps19,Eif3k,Eif3f,Eif3i,Eif4h,Eif2s3x,Eif3g,Pabpc1	58	0.745762711864407
Cap_dependent_Translation_Initiation	rRNA_processing	overlap	Rpl3l,Rpl35a,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Rps2,Rpl3,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Rps5,Rplp2,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Rpl24,Rpl39l,Rps21,Rpl14,Rpl11,Rpl15,Rps19,Rpl34,Rpl34-Ps1,Gm4705,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Rpl38	85	0.564496414602347
Cap_dependent_Translation_Initiation	rRNA_processing_in_the_nucleus_and_cytosol	overlap	Rpl3l,Rpl35a,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Rps2,Rpl3,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Rps5,Rplp2,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Rpl24,Rpl39l,Rps21,Rpl14,Rpl11,Rpl15,Rps19,Rpl34,Rpl34-Ps1,Gm4705,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Rpl38	85	0.564496414602347
Cell_Cycle_Checkpoints	Activation_of_ATR_in_response_to_replication_stress	overlap	Chek1,Orc4,Cdc6,Mcm3,Cdc25a,Mcm4,Mcm2,Mcm6,Cdk2,Mcm10,Orc2,Mcm7,Rad17,Rad9b,Clspn,Atrip,Hus1,Rfc3,Rpa1,Rfc4,Rpa3,Mcm8,Rfc5,Orc3,Rad1,Rfc2,Orc5,Rad9a,Cdc7,Orc1,Cdc45,Cdc25c,Dbf4	33	0.573333333333333
Cell_Cycle_Checkpoints	G2M_Checkpoints	overlap	Chek1,Bard1,Sfn,Orc4,Cdc6,Trp53,Ubb,Ubc,Hist1h2bf,Hist1h2bj,Hist1h2bl,Hist1h2bn,Hist1h2bq,Hist1h2br,Hist1h2bm,Cdk1,Mcm3,H2afx,Brcc3,Brca1,Cdc25a,Mcm4,Ube2n,Ywhag,Ywhae,Hist1h4h,Hist2h4,Hist1h4c,Hist1h4d,Hist1h4f,Hist1h4i,Hist1h4j,Hist1h4k,Hist1h4n,Hist4h4,Hist1h4a,Hist1h4b,Hist1h4m,Rps27a,Uba52,Ywhaz,Ywhaq,Hist1h3g,Hist1h3h,Hist1h3i,Hist1h3a,Ywhah,Trp53bp1,Hist1h2ba,Mcm2,Mcm6,Cdk2,Mcm10,Babam1,Herc2,Mdc1,Uimc1,Orc2,Mre11a,Mcm7,Atm,Hist1h2bb,Hist1h2bh,Hist2h2be,Rad17,Rad9b,Hist1h2bc,Hist1h2be,Hist1h2bg,Rnf168,Clspn,Atrip,Abraxas1,Hus1,Nsd2,Hist1h2bk,Hist1h2bp,Kat5,Babam2,Gtse1,Rfc3,Rnf8,Rpa1,Rfc4,Rpa3,Ywhab,Mcm8,Rfc5,Ube2v2,Pkmyt1,Orc3,Pias4,Rad1,Nbn,Rfc2,Orc5,Rad9a,Cdc7,Orc1,Cdc45,Chek2,Cdc25c,Sumo1,Dbf4,Ccnb1,Ccnb2	106	0.735555555555556
Cell_Cycle_Checkpoints	Switching_of_origins_to_a_post_replicative_state	overlap	Cdc27,Orc4,Cdc6,Ubb,Ubc,Mcm3,Mcm4,Ccna2,Ube2e1,Anapc1,Anapc15,Ube2d1,Rps27a,Uba52,Mcm2,Mcm6,Cdk2,Orc2,Ccna1,Mcm7,Cdc23,Anapc5,Anapc2,Anapc10,Cdc16,Anapc4,Cdc26,Anapc16,Anapc11,Mcm8,Ube2c,Orc3,Orc5,Anapc7,Orc1,Ccne1,Ccne2	37	0.510319138226115
Chromatin_modifying_enzymes	Chromatin_organization	overlap	Prdm16,Arid1a,Kansl3,Brpf3,Brpf1,Setd1a,Brd1,Arid1b,Setd2,Arid2,Kmt2b,Suv39h1,Smarce1,Kdm6a,Atf2,Ccnd1,Cdk4,Kdm5c,Kmt2a,Kdm2a,Wdr5,Hist1h4h,Hist2h4,Hist1h4c,Hist1h4d,Hist1h4f,Hist1h4i,Hist1h4j,Hist1h4k,Hist1h4n,Hist4h4,Hist1h4a,Hist1h4b,Hist1h4m,Hist1h3g,Hist1h3h,Hist1h3i,Hist1h3a,Ncoa1,Hist2h3c1,Hist2h3c2,Hist1h3f,Hist1h3c,Hist1h3d,Hist1h3b,Hist1h3e,Hist2h3b,Smarcc1,Rela,Padi2,Meaf6,Kmt5a,Smarca4,Kdm4d,Kmt5b,Kmt2e,Kdm7a,Kdm5a,Ehmt1,Kdm6b,Kat7,Rbbp4,Rbbp7,Ezh2,Hcfc1,Smarcd1,Kdm5d,Msl2,Smarca2,Jade3,Prmt6,Kdm2b,Nsd3,Smarcd3,Kdm3a,Smarcc2,Msl1,Kmt5c,Dot1l,Jade1,Kdm1a,Jade2,Atf7ip,Kansl1,Phf8-Ps,Phf8,Suz12,Kdm5b,Phf20,Arid5b,Kansl2,Kat6b,Nsd2,Kdm4a,Rbbp5,Hat1,Ing4,Riox2,Setd1b,Ogt,Kdm1b,Prmt5,Padi6,Smyd2,Kdm4c,Setd7,Kdm4b,Setd3,Ash2l,Eed,Prmt3,Prmt7,Wdr77,Smarcd2,Mcrs1,Dpy30,Actl6b,Ash1l,Coprs,Smyd3,Setd6,Kat8,Ing5,Suv39h2,Jmjd6,Prmt1,Nfkb2,Phf2,Carm1,Msl3,Smarcb1,Ehmt2,Padi4,Padi3,Padi1,Aebp2,Actl6a,Hist1h2bf,Hist1h2bj,Hist1h2bl,Hist1h2bn,Hist1h2bq,Hist1h2br,Hist1h2bm,Hist1h2ba,Hist1h2bb,Hist1h2bh,Hist2h2be,Hist2h2bb,Hist1h2bc,Hist1h2be,Hist1h2bg,Hist1h2bp,Dnmt3a,Brwd1,Pax3,Nfkb1,Hist1h2ac,Hist1h2ad,Hist1h2ae,Hist1h2ag,Hist1h2an,Hist1h2ap,Hist1h2ab,Hist1h2ai,Hist1h2ao,Hist2h2ab,Hist2h2ac,Hist2h2aa1,Hist2h2aa2,Hist3h2a,Hist1h2aa,Hist1h2af,Hist1h2ah,Hist1h2ak,H2afj,Rps2	177	1
Chromatin_organization	Chromatin_modifying_enzymes	overlap	Prdm16,Arid1a,Kansl3,Brpf3,Brpf1,Setd1a,Brd1,Arid1b,Setd2,Arid2,Kmt2b,Suv39h1,Smarce1,Kdm6a,Atf2,Ccnd1,Cdk4,Kdm5c,Kmt2a,Kdm2a,Wdr5,Hist1h4h,Hist2h4,Hist1h4c,Hist1h4d,Hist1h4f,Hist1h4i,Hist1h4j,Hist1h4k,Hist1h4n,Hist4h4,Hist1h4a,Hist1h4b,Hist1h4m,Hist1h3g,Hist1h3h,Hist1h3i,Hist1h3a,Ncoa1,Hist2h3c1,Hist2h3c2,Hist1h3f,Hist1h3c,Hist1h3d,Hist1h3b,Hist1h3e,Hist2h3b,Smarcc1,Rela,Padi2,Meaf6,Kmt5a,Smarca4,Kdm4d,Kmt5b,Kmt2e,Kdm7a,Kdm5a,Ehmt1,Kdm6b,Kat7,Rbbp4,Rbbp7,Ezh2,Hcfc1,Smarcd1,Kdm5d,Msl2,Smarca2,Jade3,Prmt6,Kdm2b,Nsd3,Smarcd3,Kdm3a,Smarcc2,Msl1,Kmt5c,Dot1l,Jade1,Kdm1a,Jade2,Atf7ip,Kansl1,Phf8-Ps,Phf8,Suz12,Kdm5b,Phf20,Arid5b,Kansl2,Kat6b,Nsd2,Kdm4a,Rbbp5,Hat1,Ing4,Riox2,Setd1b,Ogt,Kdm1b,Prmt5,Padi6,Smyd2,Kdm4c,Setd7,Kdm4b,Setd3,Ash2l,Eed,Prmt3,Prmt7,Wdr77,Smarcd2,Mcrs1,Dpy30,Actl6b,Ash1l,Coprs,Smyd3,Setd6,Kat8,Ing5,Suv39h2,Jmjd6,Prmt1,Nfkb2,Phf2,Carm1,Msl3,Smarcb1,Ehmt2,Padi4,Padi3,Padi1,Aebp2,Actl6a,Hist1h2bf,Hist1h2bj,Hist1h2bl,Hist1h2bn,Hist1h2bq,Hist1h2br,Hist1h2bm,Hist1h2ba,Hist1h2bb,Hist1h2bh,Hist2h2be,Hist2h2bb,Hist1h2bc,Hist1h2be,Hist1h2bg,Hist1h2bp,Dnmt3a,Brwd1,Pax3,Nfkb1,Hist1h2ac,Hist1h2ad,Hist1h2ae,Hist1h2ag,Hist1h2an,Hist1h2ap,Hist1h2ab,Hist1h2ai,Hist1h2ao,Hist2h2ab,Hist2h2ac,Hist2h2aa1,Hist2h2aa2,Hist3h2a,Hist1h2aa,Hist1h2af,Hist1h2ah,Hist1h2ak,H2afj,Rps2	177	1
Class_I_peroxisomal_membrane_protein_import	Protein_localization	overlap	Pxmp2,Abcd1,Abcd3,Abcd2,Pex12,Pex19,Pex13,Pex3,Pex14,Slc25a17,Gdap1,Aldh3a2,Acbd5,Pex26,Pex16,Fis1,Atad1,Pxmp4,Pex11b	19	0.589622641509434
Common_Pathway_of_Fibrin_Clot_Formation	Formation_of_Fibrin_Clot_Clotting_Cascade	overlap	Fga,F5,F10,Thbd,F2,F2r,Serpinc1,Proc,Serpind1,Serpina5,Serpine2,Pros1,Procr,F13a1,Fgb,Cd177,Fgg,Pf4,F13b,F8,Prtn3	21	0.791666666666667
Common_Pathway_of_Fibrin_Clot_Formation	Hemostasis	overlap	Fga,F5,F10,Thbd,F2,F2r,Serpinc1,Proc,Serpind1,Serpina5,Serpine2,Pros1,Procr,F13a1,Fgb,Cd177,Fgg,Pf4,F13b,F8,Prtn3	21	0.529745042492918
Complement_cascade	Regulation_of_Complement_cascade	overlap	C7,Gm4788,C3,C4b,C9,Hc,Cfh,C4bp,C1qb,F2,C2,Cd19,Vtn,Cd59b,Serping1,C1qa,C1qc,Clu,Pros1,Elane,Cfhr2,Cfi,Cd55,C8b,C1s2,C1ra,C8a,C8g,Cpn2,Cpb2,Cpn1,C3ar1,Cd46,Cd81,C5ar2,Sez6l2,C5ar1	37	0.885416666666667
Complex_I_biogenesis	Respiratory_electron_transport	overlap	Ndufaf6,Ndufaf5,Ndufb11,Ndufa1,Nd1,Nd2,Nd3,Nd4,Nd5,Nd6,Ndufs6,Ndufb6,Ndufaf2,Ndufa12,Ndufv3,Timmdc1,Acad9,Ndufs1,Ndufs2,Ndufv1,Ndufa10,Ndufa5,Ndufb2,Ndufc2,Ndufa2,Ndufa3,Ndufb4,Ndufb4c,Ndufb4b,Ndufb5,Ndufb9,Ndufc1,Ndufa6,Ndufb3,Ndufab1,Ndufb7,Ndufaf7,Ndufaf1,Ndufs4,Ndufaf4,Tmem126b,Ndufb8,Ndufv2,Ndufa9,Ndufs7,Ndufa8,Ndufb10,Ndufs3,Ndufa13,Ndufaf3,Ecsit,Ndufa7,Ndufs5	53	0.973214285714286
Complex_I_biogenesis	Respiratory_electron_transport_ATP_synthesis_by_chemiosmotic_coupling_and_heat_production_by_uncoupling_proteins.	overlap	Ndufaf6,Ndufaf5,Ndufb11,Ndufa1,Nd1,Nd2,Nd3,Nd4,Nd5,Nd6,Ndufs6,Ndufb6,Ndufaf2,Ndufa12,Ndufv3,Timmdc1,Acad9,Ndufs1,Ndufs2,Ndufv1,Ndufa10,Ndufa5,Ndufb2,Ndufc2,Ndufa2,Ndufa3,Ndufb4,Ndufb4c,Ndufb4b,Ndufb5,Ndufb9,Ndufc1,Ndufa6,Ndufb3,Ndufab1,Ndufb7,Ndufaf7,Ndufaf1,Ndufs4,Ndufaf4,Tmem126b,Ndufb8,Ndufv2,Ndufa9,Ndufs7,Ndufa8,Ndufb10,Ndufs3,Ndufa13,Ndufaf3,Ecsit,Ndufa7,Ndufs5	53	0.827160493827161
Complex_I_biogenesis	The_citric_acid_TCA_cycle_and_respiratory_electron_transport	overlap	Ndufaf6,Ndufaf5,Ndufb11,Ndufa1,Nd1,Nd2,Nd3,Nd4,Nd5,Nd6,Ndufs6,Ndufb6,Ndufaf2,Ndufa12,Ndufv3,Timmdc1,Acad9,Ndufs1,Ndufs2,Ndufv1,Ndufa10,Ndufa5,Ndufb2,Ndufc2,Ndufa2,Ndufa3,Ndufb4,Ndufb4c,Ndufb4b,Ndufb5,Ndufb9,Ndufc1,Ndufa6,Ndufb3,Ndufab1,Ndufb7,Ndufaf7,Ndufaf1,Ndufs4,Ndufaf4,Tmem126b,Ndufb8,Ndufv2,Ndufa9,Ndufs7,Ndufa8,Ndufb10,Ndufs3,Ndufa13,Ndufaf3,Ecsit,Ndufa7,Ndufs5	53	0.70703125
DNA_Replication	Activation_of_the_pre_replicative_complex	overlap	Pole2,Gmnn,Orc4,Cdc6,Prim1,Mcm3,Prim2,Pola2,Mcm4,Mcm2,Mcm6,Cdk2,Mcm10,Orc2,Mcm7,Cdt1,Rpa1,Pole4,Rpa3,Mcm8,Orc3,Pole3,Dbf4,Orc5,Pole,Cdc7,Orc1,Cdc45,Pola1	29	0.620833333333333
DNA_Replication	Assembly_of_the_pre_replicative_complex	overlap	Psmb1,Psmd4,E2f3,Psmd14,Psmb10,Psmb5,Psma3,Gmnn,Psmc3,Orc4,Cdc6,Ubb,Ubc,Psmd3,Mcm3,Psmd7,Psmb8,Psmb9,Mcm4,Psma2,Psmc4,E2f2,Psme3,Psmc1,Psmc5,Psmc6,Rps27a,Uba52,Psmb7,Mcm2,Mcm6,Psme1,Psme2,Psme2b,Psmb4,Psmd1,Psme4,Psmb6,Orc2,E2f1,Mcm7,Psmd11,Psmb11,Psmf1,Psmd5,Cdt1,Psmd2,Psmd6,Psmd9,Psma8,Mcm8,Psmd8,Psmd12,Orc3,Psma6,Psma4,Psmb3,Psmb2,Psma1,Orc5,Psmd13,Orc1,Psma7,Psma5,Psmd10	65	0.770833333333333
DNA_Replication	DNA_Replication_Pre_Initiation	overlap	Psmb1,Psmd4,E2f3,Psmd14,Psmb10,Pole2,Psmb5,Psma3,Gmnn,Psmc3,Orc4,Cdc6,Ubb,Ubc,Psmd3,Prim1,Mcm3,Psmd7,Psmb8,Psmb9,Prim2,Pola2,Mcm4,Psma2,Psmc4,E2f2,Psme3,Psmc1,Psmc5,Psmc6,Rps27a,Uba52,Psmb7,Mcm2,Mcm6,Psme1,Psme2,Psme2b,Cdk2,Psmb4,Mcm10,Psmd1,Psme4,Psmb6,Orc2,E2f1,Mcm7,Psmd11,Psmb11,Psmf1,Psmd5,Cdt1,Psmd2,Rpa1,Psmd6,Pole4,Rpa3,Psmd9,Psma8,Mcm8,Psmd8,Psmd12,Orc3,Pole3,Psma6,Dbf4,Psma4,Psmb3,Psmb2,Psma1,Orc5,Pole,Psmd13,Cdc7,Orc1,Cdc45,Psma7,Psma5,Psmd10,Pola1	80	0.833333333333333
DNA_Replication	G1S_Transition	overlap	Pole2,Gmnn,Orc4,Cdc6,Ubb,Ubc,Prim1,Mcm3,Prim2,Pola2,Mcm4,Ccna2,Rps27a,Uba52,Mcm2,Mcm6,Cdk2,Mcm10,Orc2,Ccna1,Ccne1,Mcm7,Cdt1,Rpa1,Pole4,Rpa3,Mcm8,Orc3,Pole3,Dbf4,Skp1a,Cul1,Orc5,Pole,Cdc7,Skp2,Orc1,Cdc45,Ccne2,Pola1	40	0.519624101713654
DNA_Replication	Synthesis_of_DNA	overlap	Cdc27,Pold2,Pole2,Orc4,Cdc6,Ubb,Ubc,Pcna,Prim1,Mcm3,Prim2,Pola2,Rfc1,Mcm4,Ccna2,Pold1,Ube2e1,Anapc1,Anapc15,Ube2d1,Rbx1,Rps27a,Uba52,Mcm2,Mcm6,Cdk2,Orc2,Ccna1,Ccne1,Mcm7,Dna2,Cdc23,Anapc5,Anapc2,Anapc10,Rfc3,Cdc16,Cdt1,Rpa1,Anapc4,Rfc4,Cdc26,Gins4,Anapc16,Anapc11,Pole4,Rpa3,Pold4,Mcm8,Gins1,Rfc5,Ube2c,Gins2,Pold3,Orc3,Pole3,Fzr1,Skp1a,Cul1,Rfc2,Orc5,Pole,Anapc7,Skp2,Orc1,Ccne2,Pola1,Gins3	68	0.783333333333333
DNA_Replication	Orc1_removal_from_chromatin	overlap	Orc4,Cdc6,Ubb,Ubc,Mcm3,Mcm4,Ccna2,Rbx1,Rps27a,Uba52,Mcm2,Mcm6,Cdk2,Orc2,Ccna1,Mcm7,Cdt1,Mcm8,Orc3,Skp1a,Cul1,Orc5,Skp2,Orc1	24	0.6
