id	type	genes	size	CDmVsHFDm_NES	CDmVsHFDm_pval	CDmVsHFDm_padj	DPNVsHFDm_NES	DPNVsHFDm_pval	DPNVsHFDm_padj	DIPVsHFDm_NES	DIPVsHFDm_pval	DIPVsHFDm_padj	E2VsHFDm_NES	E2VsHFDm_pval	E2VsHFDm_padj	PPTVsHFDm_NES	PPTVsHFDm_pval	PPTVsHFDm_padj
mRNA_3'_end_processing	ENR	Thoc2,Gm8994,Pcf11,Alyref,Cpsf2,Srsf5,U2af2,Magoh,Srsf3,Srsf6,Upf3b,Ncbp1,Srrm1,Thoc6,Papola,Srsf2,Zc3h11a,Srsf1,Thoc7,Dhx38,Poldip3,U2af1l4,Slu7,Cstf2,Thoc5,Srsf7,Cpsf4,Cpsf7,Cstf2t,Pabpn1,Casc3,Wdr33,Thoc1,Ddx39,Thoc3,Eif4a3,Fyttd1,Cstf1,Cstf3,Clp1,Rnps1,Ncbp2,Nudt21,Rbm8a,Chtop,Srsf9,Sarnp,Fip1l1,U2af1,Cdc40,Cpsf1,Cpsf3,Ddx39b,Srsf11	54	1.76471586766777	0.00193444707966009	0.0218278825880564	1.79042345700506	0.00143226970219815	0.0196056590382862	1.59656854319666	0.0118199737925165	0.0795941783608977	1.33308004429604	0.111531190926276	0.490738488975357	1.44571771884623	0.0467479674796748	0.272341813437704
mRNA_Splicing	ENR	Ddx23,Gm8994,Srsf11,Dhx16,Pcf11,Alyref,Eftud2,Cpsf2,Dhx15,Srsf5,Hnrnph1,Lsm2,Dhx9,Hnrnpa2b1,Polr2a,U2af2,Snrpb,Hnrnpa1,Fus,Snrpa1,Pcbp1,Polr2i,Polr2f,Magoh,Hnrnpk,Snrpe,Snrpf,Snrpg,Lsm3,Lsm6,Snrpd1,Snrpd2,Snrpd3,Lsm5,Polr2g,Polr2l,Ybx1,Tra2b,Hspa8,Crnkl1,Snrpn,Hnrnph2,Elavl1,Phf5a,Txnl4a,Srsf3,Polr2c,Gtf2f1,Usp39,Cwc27,Srsf6,Puf60,Sf3b2,Upf3b,Ncbp1,Prpf38a,Srrm1,Ddx46,Gpkow,Hnrnpd,Elavl2,Wbp4,Papola,Pcbp2,Srsf2,Snrpa,Snrpc,Snrnp70,Polr2k,Isy1,Cdc5l,U2surp,Dnajc8,Snrnp200,Srsf1,Snrnp40,Bud31,Lsm8,Polr2e,Dhx38,Ddx42,Hnrnpa3,U2af1l4,Smndc1,Slu7,Rbm22,Cstf2,Srsf7,Cpsf4,Srrm2,Cpsf7,Cwc22,Cstf2t,Prpf31,Pabpn1,Ppwd1,Polr2b,Aqr,Cherp,Sugp1,Ccar1,Rbm17,Snrnp27,Casc3,Wdr33,Sf3a1,Sf3b4,Hnrnpl,Gtf2f2,Hnrnpul1,Hnrnpu,Hnrnpr,Snrnp25,Eif4a3,Pqbp1,Rbmxl1,Rbm5,Prpf6,Sf3b3,Prpf3,Plrg1,Sf3b5,Wbp11,Polr2h,Prpf19,Cstf1,Cstf3,Clp1,Rnps1,Srrt,Prpf8,Ncbp2,Nudt21,Snrpb2,Lsm7,Zmat5,Snw1,Cd2bp2,Ctnnbl1,Rbm8a,Hnrnpa0,Ppil4,Zcrb1,Mtrex,Srsf9,Hnrnpm,Snu13,Loc100862468,Ppil1,Syf2,Bcas2,Snrnp48,Snrnp35,Sf3a3,Ppil3,Polr2d,Fip1l1,Ppih,U2af1,Prpf4,Cwc25,Cdc40,Xab2,Cpsf1,Prcc,Tfip11,Cwc15,Lsm4,Cpsf3,Ppie,Srsf10,Prpf40a,Rbmx,Hnrnpc,Hnrnpf,Sart1,Rnpc3,Gcfc2	178	2.11926389741279	1.7226618963864e-09	1.59824742609183e-07	2.27711048046761	1.0126982232153e-11	1.40933836064129e-09	2.00923261523783	1.45856799396344e-07	6.76613486088596e-06	1.62666320840852	0.0036338479420817	0.0523148798558314	1.94436039314427	2.102266466274e-06	7.31413541391164e-05
p130Cas_linkage_to_MAPK_signaling_for_integrins	ENR	Fga,Itgb3,Src,Fn1,Tln1,Ptk2,Rap1a,Bcar1,Vwf,Fgb,Apbb1ip,Fgg,Rap1b,Itga2b,Crk	15	1.89747118968383	0.000294660308793121	0.00559184904186945	1.6987098282545	0.0165280144090876	0.0965097344866302	1.36173778396556	0.135658914728682	0.379302623160589	1.88997781542082	0.00457019985789352	0.0593195233546552	1.57561441516517	0.0411522633744856	0.258571112585711
pre_mRNA_splicing	ENR	Ddx23,Gm8994,Srsf11,Dhx16,Pcf11,Alyref,Eftud2,Cpsf2,Dhx15,Srsf5,Hnrnph1,Lsm2,Dhx9,Hnrnpa2b1,Polr2a,U2af2,Snrpb,Hnrnpa1,Fus,Snrpa1,Pcbp1,Polr2i,Polr2f,Magoh,Hnrnpk,Snrpe,Snrpf,Snrpg,Lsm3,Lsm6,Snrpd1,Snrpd2,Snrpd3,Lsm5,Polr2g,Polr2l,Ybx1,Tra2b,Hspa8,Crnkl1,Snrpn,Hnrnph2,Elavl1,Phf5a,Txnl4a,Srsf3,Polr2c,Gtf2f1,Usp39,Cwc27,Srsf6,Puf60,Sf3b2,Upf3b,Ncbp1,Prpf38a,Srrm1,Ddx46,Gpkow,Hnrnpd,Elavl2,Wbp4,Papola,Pcbp2,Srsf2,Snrpa,Snrpc,Snrnp70,Polr2k,Isy1,Cdc5l,U2surp,Dnajc8,Snrnp200,Srsf1,Snrnp40,Bud31,Lsm8,Polr2e,Dhx38,Ddx42,Hnrnpa3,U2af1l4,Smndc1,Slu7,Rbm22,Cstf2,Srsf7,Cpsf4,Srrm2,Cpsf7,Cwc22,Cstf2t,Prpf31,Pabpn1,Ppwd1,Polr2b,Aqr,Cherp,Sugp1,Ccar1,Rbm17,Snrnp27,Casc3,Wdr33,Sf3a1,Sf3b4,Hnrnpl,Gtf2f2,Hnrnpul1,Hnrnpu,Hnrnpr,Eif4a3,Pqbp1,Rbmxl1,Rbm5,Prpf6,Sf3b3,Prpf3,Plrg1,Sf3b5,Wbp11,Polr2h,Prpf19,Cstf1,Cstf3,Clp1,Rnps1,Srrt,Prpf8,Ncbp2,Nudt21,Snrpb2,Lsm7,Snw1,Cd2bp2,Ctnnbl1,Rbm8a,Hnrnpa0,Ppil4,Mtrex,Srsf9,Hnrnpm,Snu13,Loc100862468,Ppil1,Syf2,Bcas2,Sf3a3,Ppil3,Polr2d,Fip1l1,Ppih,U2af1,Prpf4,Cwc25,Cdc40,Xab2,Cpsf1,Prcc,Tfip11,Cwc15,Lsm4,Cpsf3,Ppie,Srsf10,Prpf40a,Rbmx,Hnrnpc,Hnrnpf,Sart1,Gcfc2	172	2.11280963585393	1.14435861182423e-09	1.36505634410462e-07	2.26767036662003	1.18947750403289e-11	1.41887673695351e-09	2.01370139813611	5.58791938672394e-08	2.91619542994656e-06	1.6415502138835	0.00245464943759351	0.0391854545200325	1.95440897912548	1.58324858339771e-06	5.74788072668299e-05
rRNA_processing	ENR	Las1l,Rpl3l,Heatr1,Emg1,C1d,Bysl,Rpl35a,Rpp30,Ncl,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Rps2,Rpl3,Fbl,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Exosc10,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Bop1,Rps5,Rplp2,Wdr36,Nol9,Isg20l2,Wdr75,Rrp36,Tex10,Ddx49,Wdr18,Utp18,Tsr1,Utp14a,Nop58,Utp14b,Pdcd11,Ltv1,Dhx37,Dcaf13,Bms1,Wdr43,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Eri1,Exosc3,Mphosph10,Krr1,Wdr3,Noc4l,Nol11,Rpl24,Utp25,Exosc6,Pwp2,Nob1,Tbl3,Utp15,Gnl3,Ddx52,Rpp21,Rpp40,Utp4,Nop14,Nol6,Exosc2,Utp6,Imp4,Rpp25,Rrp9,Exosc4,Imp3,Riok1,Pno1,Rpl39l,Rps21,Riok2,Rpl14,Exosc5,Dis3,Fcf1,Ddx47,Nip7,Rpl11,Bud23,Utp11,Rpl15,Mtrex,Rps19,Exosc7,Snu13,Loc100862468,Rrp7a,Mphosph6,Rpl34,Rpl34-Ps1,Gm4705,Nop56,Exosc8,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Ebna1bp2,Exosc1,Pelp1,Ftsj3,Xrn2,Csnk1d,Senp3,Pes1,Exosc9,Utp3,Ddx21,Wdr12,Rpl38,Rcl1,Csnk1e,Wdr46,Rpl12,Riok3	175	2.16252680891975	9.64900116384838e-11	1.61138319436268e-08	2.35034705421937	4.39531912219715e-13	9.17522866758655e-11	2.38643555496906	6.21541039322837e-14	1.29746691958642e-11	1.97262617576138	1.67069649198554e-05	0.00055801262832317	2.41955897085229	7.97582690280807e-13	1.33196309276895e-10
rRNA_processing_in_the_nucleus_and_cytosol	ENR	Las1l,Rpl3l,Heatr1,Emg1,C1d,Bysl,Rpl35a,Rpp30,Ncl,Rpl27a,Rps16,Rpl7,Rpsa,Rplp0,Rpl13a,Rps2,Rpl3,Fbl,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Exosc10,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Bop1,Rps5,Rplp2,Wdr36,Nol9,Isg20l2,Wdr75,Rrp36,Tex10,Ddx49,Wdr18,Utp18,Tsr1,Utp14a,Nop58,Utp14b,Pdcd11,Ltv1,Dhx37,Dcaf13,Bms1,Wdr43,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Eri1,Exosc3,Mphosph10,Krr1,Wdr3,Noc4l,Nol11,Rpl24,Utp25,Exosc6,Pwp2,Nob1,Tbl3,Utp15,Gnl3,Ddx52,Rpp21,Rpp40,Utp4,Nop14,Nol6,Exosc2,Utp6,Imp4,Rpp25,Rrp9,Exosc4,Imp3,Riok1,Pno1,Rpl39l,Rps21,Riok2,Rpl14,Exosc5,Dis3,Fcf1,Ddx47,Nip7,Rpl11,Bud23,Utp11,Rpl15,Mtrex,Rps19,Exosc7,Snu13,Loc100862468,Rrp7a,Mphosph6,Rpl34,Rpl34-Ps1,Gm4705,Nop56,Exosc8,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Ebna1bp2,Exosc1,Pelp1,Ftsj3,Xrn2,Csnk1d,Senp3,Pes1,Exosc9,Utp3,Ddx21,Wdr12,Rpl38,Rcl1,Csnk1e,Wdr46,Rpl12,Riok3	175	2.16252680891975	9.64900116384838e-11	1.61138319436268e-08	2.35034705421937	4.39531912219715e-13	9.17522866758655e-11	2.38643555496906	6.21541039322837e-14	1.29746691958642e-11	1.97262617576138	1.67069649198554e-05	0.00055801262832317	2.41955897085229	7.97582690280807e-13	1.33196309276895e-10
Activation_of_GABAB_receptors	ENR	Gnai1,Gnai2,Kcnj2,Gng4,Kcnj12,Gnb1,Gnb2,Gng8,Gng2,Gng3,Adcy5,Adcy6,Gnat3,Gnb3,Gngt1,Gngt2,Gng5,Gng5-Ps,Gabbr2,Gnal,Gng10,Gng12,Gnai3,Kcnj10,Gabbr1,Kcnj16,Adcy1,Adcy7,Adcy9,Adcy8,Adcy3,Adcy4,Kcnj15,Kcnj6,Kcnj9,Kcnj5,Kcnj3	37	-1.14584858682863	0.301960784313725	0.720392156862745	-1.7994351227477	0.0012556963496679	0.018638486894075	-1.70053252612458	0.011798505962584	0.0795941783608977	-1.12446863658613	0.311608961303462	0.712157462174077	-0.942920510922795	0.538022813688213	0.789541387398344
Adaptive_Immune_System	ENR	Smurf2,Cdc27,Rnf19b,Rap1gap,Ubr4,Klhl41,Fbxl16,Herc3,Gm11127,H2-M5,Cd101,Lrr1,Rnf217,Klhl3,Kbtbd6,Lmo7,Fbxl18,Herc1,Ube4a,Herc6,H2-M1,Fbxw9,H2-T24,Gm8909,Sec24c,Ifitm7,Trip12,Ankrd12,Kbtbd7,Sec22b,Ube3a,Dctn1,Pik3r2,H2-Q1,H2-M9,H2-M10.1,H2-Ob,Ap1b1,Socs1,Socs3,Pik3cd,Klrd1,Klrk1,Nfkbie,Wsb1,Lat,Pja1,Lnx1,Itgb5,Ctss,Vamp8,Ubr1,Ikbkb,Dync1i1,Dync1i2,Ikbkg,Birc6,Spsb2,Lgmn,Grap2,C3,B2m,H2-Q10,H2-K1,Cd3d,Cd74,Prkaca,Src,Lck,Cd4,H2-T23,Ctsl,Prkg1,Ubb,Ubc,Calm1,Calm2,Calm3,Cd8b1,Ctsb,Itgb2,Itpr1,Cd79a,Cd3g,Calr,H2-Q7,Cd79b,Ctsa,Ap2a1,Ap2a2,Ctsd,Sell,Hspa5,Tap1,Cd3e,Ap1g1,Cd247,Nfkb1,Lyn,Cd19,Pik3r1,Cd40lg,Pdia3,Vav1,Kif3a,Ptpn6,Ptpn22,Cd28,Akt1,Nectin2,Ptpn11,Cd22,Canx,Ap1m1,Btk,Dnm1,Dnm2,Fyn,Vhl,Csk,Cd86,Pik3ca,Zap70,Nedd4,Capza2,Capzb,Syk,Ctsh,Rnf19a,Rab7,Ccnf,Ube2e1,Ube2e3,Anapc1,Ctsk,Btbd1,Ripk2,Ube2g2,Cdc42,Ube2d3,Ube2d1,Ube2m,Ube2k,Ube2n,Siah1a,Actr1a,Ap1s1,Ube2g1,Ube2h,Ppp2cb,Ap2s1,Ube2d2a,Elob,Rbx1,Fbxo40,Rps27a,Uba52,Rac1,Vamp3,Ywhaz,Ube2b,Dynll1,Ppp2ca,Ube2l3,Prkcb,Kifap3,Capza3,Traf6,Itpr3,Ctse,Stx4a,H2-Q6,Eloc,Arf1,Ap2m1,Ncf4,Ctsc,Rbbp6,Xdh,Cd80,Itga4,Sec23a,Uba1,Prkcq,Pdcd1,Itk,Rela,Yes1,Mex3c,Siah2,Map3k8,Ncf1,Gm7030,Trim71,Malt1,Pilra,H2-M3,H2-T22,Fbxo31,Cblb,Hace1,Pag1,Sec24a,Klhl21,Hectd3,Fbxo7,Dtx3l,Sec31a,Kbtbd8,Them4,H2-Eb2,H2-Q2,Herc2,Fbxl7,Unkl,Trim41,Fbxw11,Rap1gap2,Rnf123,Nfatc2,Grb2,Nfkbib,Lcp2,Akt2,Ppp2r5c,Pak3,Trpc1,Cybb,Ppp2r5e,Cyba,Kif3b,Madcam1,Map3k7,Plcg1,Sos1,Sh3gl2,Ppp3r1,Pik3r3,Ptprj,Cltc,Sh3rf1,Ltn1,Fbxo27,Hecw2,Fbxo41,Sec24d,Rasgrp3,Ube2j2,Kdm2b,Herc4,Fbxl19,Trim37,Ppp2r5a,Ppp2r5b,Dync1li2,Rnf220,Klhl5,Rictor,H2-M2,Ubr2,Ube2o,Klhl9,Ube2r2,Znrf2,Ppp2r1a,Fbxo22,Huwe1,Ap1s3,Ppp2r1b,Fbxo11,Dzip3,Fbxo10,Btla,Ube2q1,Klhl13,Dcaf1,Pja2,Ube3c,4930486l24rik,Jaml,Fbxo2,Trim36,Trim69,Lrsam1,Sec24b,Trim50,Prr5,H2-M10.6,H2-M10.3,H2-M10.5,H2-M10.4,H2-M10.2,Klhl42,Fbxl21,Cdc23,Fbxl4,Rnf41,Fbxl14,Kctd7,Fbxo30,Fbxo9,Fbxo44,Rnf144b,Mapkap1,Mylip,Ctso,Kctd6,Pik3cb,Anapc5,Ube2cbp,Dnm3,Glmn,Anapc2,Wwp1,Lnpep,Fbxl5,Rnf182,Fbxl3,Asb14,Fbxl22,Trim9,Uba6,Kbtbd13,Itch,Uba3,Ank2,Gan,Dctn4,Ufl1,Fbxl13,Hectd2,Klhl11,Cdc34,Trim32,Arel1,Fbxo4,Fbxl8,Plcg2,Pak2,Card11,H2-Q4,Klhl2,Pvr,Asb2,Lrrc41,Anapc10,Btbd6,Ube2q2,Trib3,Anapc13,Dync1li1,Klhl25,Cdc16,Mib2,Sh3kbp1,Spsb4,Fbxw7,Asb13,Rapgef3,Klhl20,Fbxo21,Ubac1,Ube2w,Uba5,Cul7,Rnf130,Asb17,Traip,Znrf1,Ppp2r5d,Klc3,Fbxl15,Ube2e2,Anapc4,Osbpl1a,Rnf126,Asb10,Asb9,Asb8,Asb7,Asb6,Cd209a,Ube2s,Ubox5,Ifitm2,Klhl22,Cdc26,Tab2,Dctn2,Rnf34,Nck1,Rnf111,Raf1,Trim11,Fbxo32,Anapc11,Asb11,Sar1b,Rnf138,Ywhab,Ifitm3,Rchy1,Smurf1,Ube2f,Fbxl20,Mgrn1,Det1,Rnf115,Dynll2,Ifitm1,Asb5,Ube2c,Tbcb,Sec13,Ube2v2,Cul2,Spsb1,Cul5,Asb12,Atg7,Ap1s2,Uba7,Klc4,Rnf6,Mlst8,Cd274,Fbxl12,Rapgef4,Ube3b,Trim39,Rnf114,Slamf6,Icosl,Dync1h1,Rnf14,Cbll1,Cdc20,Ube2j1,Mtor,Cul3,Fbxw4,Rasgrp2,Hcst,Blnk,Fbxw5,Actr10,Dctn5,Fbxo17,Fbxo6,Rnf25,Rnf4,Ube2l6,Ctsf,Fzr1,Tapbp,Ppl,Rlim,Skp1a,Cul1,Rnf7,Akt3,Rbck1,Dctn6,Stub1,Pdcd1lg2,Asb1,Racgap1,Anapc7,Ap1m2,Icos,Prkn,Bcl10,Dctn3,Skp2,Nfkbia,Arih2,Rasgrp1,Ube2a,Pdpk1,Keap1,Itpr2,Pten,Npepps,Trat1,Tpp2,Thop1,Blmh,Pik3ap1,Rap1a,Rap1b,Cd8a,Tap2,Kir3dl2,Klrc3,Klrc2,Klrc1,Cd81,Kif23,Kif3c,Kif2a,Kif4,Kif5a,Kif20a,Kif22,Kif26a,Kif5b,Kif15,Kif11,Cenpe,Kif2b,Kif18a,Kif2c,H2-Oa,Raet1e,Itgav,Snap23,Cd1d1,Ctla4,Ppp3cb,Ppp3ca,Icam1,Icam2,Icam5,Icam4,Stim1,Cd34,Cd40,Tnfrsf14,Crtam,Cd226,Rilp,Ncf2,Btn1a1,Itgb1,Itgb7,Map3k14,Npdc1,Pianp,Clec4g,Lag3,Fyb,Was,Kras,Hras,Cxadr,Dapp1,Cd96,Btn2a2,Sh2d1a,Sh2d1b2,Inpp5d	551	-1.04665112229665	0.290613718411552	0.710166250729442	-1.38688581780295	0.00174699038983158	0.022792765242334	-1.24631452963389	0.0122472895137026	0.0818118939515333	-0.964978794802725	0.604010025062657	0.865489214096591	-1.36051756158313	0.00320957136203616	0.0394116483426499
Adrenalinenoradrenaline_inhibits_insulin_secretion	ENR	Gnb4,Gng4,Gng11,Gnb1,Gnb2,Gnb5,Gng8,Gng2,Gng3,Adra2c,Gnb3,Gngt1,Gngt2,Gng5,Gng5-Ps,Gng10,Gng12,Gng13,Gnai1,Gnai2,Adcy5,Adcy6	22	-1.46967594961378	0.0701754385964912	0.346724800166096	-1.75870361589552	0.00212953542224615	0.0261494423172873	-1.44005470564599	0.0845360824742268	0.302951196849697	-1.17151596849903	0.27447216890595	0.674071355989613	-1.17278121543476	0.226305609284333	0.527835708805636
Assembly_of_collagen_fibrils_and_other_multimeric_structures	ENR	Itgb4,Col6a5,Cd151,Mmp10,Ctss,Col5a1,Col4a1,Ctsl,Ctsb,Col1a1,Col2a1,Mmp3,Mmp13,Mmp9,Mmp20,Bmp1,Col8a1,Col6a1,Col9a1,Col5a2,Lamb3,Col11a1,Lama3,Col4a5,4930486l24rik,Col6a6,Dst,Plec,Col4a4,Tll2,Lox,Loxl2,Loxl1,Loxl4,Loxl3,Itga6,Col6a2,Col15a1,Col18a1,Col5a3,Col4a2,Col1a2,Col11a2,Col7a1,Col8a2,Col9a3,Col4a6,Col23a1,Col4a3,Pxdn	50	-1.06654537745742	0.393596986817326	0.778799725100633	-1.86643981317536	0.000248864175145628	0.00532824580119486	-1.64979696161358	0.00933018745166377	0.0701865452444977	0.90498271378515	0.578544061302682	0.86111281851647	0.96999252055355	0.501014198782961	0.770893288266538
Axon_guidance	ENR	Kalrn,Col6a5,Itga9,Sptbn4,Rasa1,Efna4,Efna5,Efna3,Dpysl2,Ephb6,Sema3a,Gfra2,Pik3r2,Mapk12,Sdcbp,Ntn1,Sema4d,Gfra3,Efnb3,St8sia2,Pik3cd,Csnk2a2,Tyrobp,Itgb3,Nck2,Pip5k1c,Robo1,Abl1,Col4a1,Src,Hsp90aa1,Spta1,Hsp90ab1,Itga5,Ncam1,Fes,Ap2a1,Ap2a2,Ptpra,Lyn,Pik3r1,Map2k1,Mmp2,Ptk2,Ptpn11,Grin1,Ret,Dnm1,Dnm2,Fyn,Cxcl12,Mmp9,Pik3ca,Itgav,Gdnf,Cdk5,Efna1,Efnb1,Efnb2,Efna2,Ephb3,Ephb4,Ephb2,Arpc4,Actb,Cdc42,Actr2,Cdk5r1,Ap2s1,Rhob,Pfn1,Rac1,Mapk1,Plxna1,Plxna2,Plxna3,Dcc,Erbb2,Evl,Vasp,Cxcr4,Irs2,Ap2m1,Nrp1,Crmp1,Arhgef28,Nrtn,Gfra1,Vldlr,Grin2b,Prkcq,Ank1,Enah,Yes1,Col6a1,Col9a1,Siah2,Trio,Plxnd1,Grb2,Csnk2a1,Reln,Vav2,Pak3,Rhoc,Dag1,Dpysl3,Sos1,Sptbn1,Sh3gl2,Mapk3,Col4a5,Pik3r3,St8sia4,Cltc,Git1,Sptbn2,Arhgef11,Sema6d,Plxna4,Nfasc,Rnd1,Pik3cb,Dock1,Dnm3,Col6a6,Ephb1,Ngef,Pak2,Plxnb1,Unc5a,Arhgef12,Sh3kbp1,Usp33,Wasl,Arhgap35,Actr3,Nck1,Arpc5,Arpc2,Dpysl5,Dscam,Arhgef7,Gfra4,Pfn2,Arpc3,Rhoa,Gab1,Plxnc1,Col4a4,Vav3,Arpc1a,Slit2,Lypla2,Arpc1b,Gsk3b,Mapk7,Artn,Itsn1,Mapk13,Col6a2,Itgb1,Kras,Hras,Epha8,Epha4,Epha2,Epha5,Epha1,Epha7,Epha10,Numb,Myl12a,Limk1,Rap1gap,Dok2,Prkca,Dok1,Shc1,Grb7,Dok6,Pdlim7,Shank3,Grb10,Shc3,Plcg1,Frs2,Dok5,Dok4,Mapk14,Mapk11,Siah1a,Rras,Cd72,Csnk2b,Trem2,Itga2b,Tln1,Farp2,Ubb,Ubc,Rps27a,Uba52,Col4a2,Col9a3,Col23a1,Col4a3,Kif4,Actg1,Rock1,Rock2,Mapk8,Map2k2,Rps6ka5,Ezr,Ntn4,Dab1,Sema3e,Sema4a,Sema7a,Gpc1,Gap43	222	-0.803722700440464	0.944649446494465	0.999348395590367	-1.82539865737294	7.96436693660826e-06	0.000316678399622281	-1.83875436123767	7.92563187088988e-06	0.000329000393025532	-1.03275699880441	0.339955849889625	0.729612048441174	-1.15262082312392	0.160896130346232	0.453100775193798
Carbohydrate_metabolism	ENR	Hpse2,Hs3st4,Chst13,Agl,Hs3st1,Hyal2,Chst3,Phkg1,Calm1,Calm2,Calm3,Pfkl,Cd44,B4galt1,Phka1,Gck,Ndst2,St3gal1,B3gat3,B3gat2,Ext2,Gaa,St3gal3,Ext1,Hmmr,Dsel,St3gal2,B3gnt4,Ndst1,Chpf2,Chsy3,Hs3st6,B3gnt3,Slc9a1,Hs3st2,Chpf,Hpse,Chsy1,Chst9,Phkb,Hs6st2,Chst14,Chst2,Xylt1,Lyve1,Csgalnact1,Hs3st3a1,Dse,Hs3st5,Ust,Phka2,B4gat1,Csgalnact2,B3gnt7,B4galt7,Hs2st1,Stab2,St3gal6,Chst15,St3gal4,B3galt6,Chst12,B3gat1,Gbe1,Phkg2,Chst7,Xylt2,Chst1,Ndst3,Ndst4,Chst11,Chst5,Hs6st3,Hs6st1,Hs3st3b1,Gyg,Gys1,B3gnt2,Slc37a4,Pfkfb3,Prps1l3,Hk2,Man2b2,B3galt1,B3galt2,Pgam2,Naglu,Papss2,Gnpda1,Aldoc,Aldoa,Gpi1,Pgk2,Pgk1,Mdh1,Gapdh,Gapdh-Ps15,Eno1,Eno1b,Eno2,Hk1,Tpi1,Slc2a1,Eno3,Lalba,G6pc,Tkt,Pfkm,Rpia,Arsb,Pkm,Slc26a1,Pfkfb2,Pfkfb1,Fbp2,Khk,G6pdx,Galt,Ids,Xylb,Hk3,Papss1,Slc26a2,Sord,Gapdhs,Pfkfb4,G6pc3,Pgm1,Gns,Slc25a12,Prps1l1,Pgm2l1,Glyctk,Gale,Slc37a1,Rbks,Tkfc,Adpgk,Rpe,Hyal3,Dcxr,Aldob,Dera,Ugp2,Hyal1,Taldo1,Cryl1,Pgls,Slc25a11,Gnpda2,Prps2,Shpk,Prps1,Pgam1,Pgd,Sgsh,B3galt5,Akr1a1,Fbp1,Slc25a13,Slc25a10,Galk1,Slc37a2,Pfkp,B3galt4,G6pc2,Pck1,Agrn,Sdc4,Sdc1,Sdc2,Gpc4,Hspg2,Sdc3,Gpc2,Gpc5,Gpc3,Gpc1,Gpc6,Bgn,Dcn,Ncan,Bcan,Cspg5,Cspg4,Chp1,Pygm,Pygl,Gckr,Omd,Kera,Fmod,Lum,Acan,Ogn,Prelp,Ppp1r3c,Manba,Fut2,Slc35b2,Slc35b3,Bpgm,Abo,Hexb,Fut7,St6galnac6,Gusb	207	-1.26511633778366	0.0740740740740741	0.35531914893617	-1.95026645599881	7.31305340833314e-08	3.39244421997676e-06	-1.51702540956126	0.00252343899641194	0.0304707717503507	-1.3422615669719	0.0264692503257817	0.206559103009605	-1.11267934446498	0.201219512195122	0.503048780487805
Cell_surface_interactions_at_the_vascular_wall	ENR	Psg18,Apob,Angpt1,Pik3r2,Itgb3,Jchain,Tgfb1,Src,Lck,Gp6,Slc3a2,Fn1,Itga5,Itgb2,Vpreb2,Atp1b2,Thbd,Cd44,Spn,Bsg,F2,Fcer1g,Lyn,Pik3r1,Ceacam1,Proc,Mif,Ptpn11,Fyn,Pik3ca,Atp1b3,Shc1,Itga4,Tek,Yes1,Cd244a,Pecam1,Pros1,Psg29,Grb2,Ceacam10,Glg1,Gas6,Cd47,Itga6,Sos1,Itga3,Sdc3,Ceacam9,Jaml,Psg22,Pik3cb,Ceacam2,Ppil2,Jam3,Jam2,Pf4,Sdc4,Itgb1,Sdc1,Sdc2,Gpc1,Olr1,Dok2,Kras,Grb7,Hras,Grb14,Itgav,Fcamr,Slc7a10,Slc7a6,Slc7a9,Slc7a8,Slc7a11,Slc7a5,Slc7a7,F11r,Itgax,Igll1,Atp1b1,Procr,Sele,Slc16a8,Ppia,Mag,Cav1,Slc16a1,Slc16a3,Mmp1a,Cd74,Angpt2,Angpt4,Cd48,Ptpn6,Plcg1,Cd177,Inpp5d,Mertk,Sirpa,Cxadr	101	0.99085110581955	0.435318275154004	0.805966207879365	-1.63144673869463	0.00475646336819952	0.0467252577934894	-1.43311645978684	0.0371134020618557	0.201231757932789	1.00518169736161	0.420560747663551	0.78098265024779	0.839723289393212	0.763419483101392	0.913519145610836
